"","glm","rf","xgbTree","nnet"
"AUC",0.721780008646265,0.680836851691347,0.739703308891583,0.711157432533179
"balAccuracy",0.666650466169311,0.631057973479786,0.663950383276767,0.64375781336487
"EMP",0.258105923624137,0.258096106482773,0.258105956737885,0.258102731970452
"acceptedLoans",0.554335223208302,0.554260963440041,0.554335473690507,0.554311080593431
"profit",239734.18,-17740.99,127547.02,84897.73
"profitPerLoan",26.6371311111111,-1.97122111111111,14.1718911111111,9.43308111111111
"profitPerEUR",0.0166779144796113,-0.00123421163391736,0.00887323739856063,0.00590619610625872
"statParityDiff",0.261647311426614,0.175468187563445,0.23407775839269,0.401753894847368
"averageOddsDiff",0.16789297525598,0.116959956055151,0.188952969296171,0.289408255110209
"predParityDiff",0.0131460655482577,0.0134289397826236,0.00180152313195803,0.0166489991893746
