"","glm","rf","xgbTree","nnet"
"AUC",0.854689254873764,0.840811467206454,0.859930062480388,0.856915657452019
"balAccuracy",0.743815549917628,0.723632919748102,0.744968897034584,0.746439166954597
"EMP",0.248771445937832,0.248786640661878,0.248804822499273,0.248799906523916
"acceptedLoans",0.559235076941073,0.559350014339306,0.559499603593092,0.559434248843202
"profit",1958212.8,1427804,1968048.6,1972892.6
"profitPerLoan",43.51584,31.7289777777778,43.7344133333333,43.8420577777778
"profitPerEUR",0.04351584,0.0317289777777778,0.0437344133333333,0.0438420577777778
"statParityDiff",0.223436826271936,0.00311002220732315,0.187727649986666,0.289905014468408
"averageOddsDiff",0.119858473620005,0.0309235432354907,0.0942719237746632,0.164143071987894
"predParityDiff",0.0165679421946275,0.0175484702804184,0.0170451349392787,0.0159412065086085
