"","glm","rf","xgbTree","nnet"
"AUC",0.60548665785914,0.596582368454738,0.612641573684357,0.605445597888571
"balAccuracy",0.576917878976215,0.568722136087784,0.582334028861209,0.577834501068147
"EMP",0.173413349840758,0.17339806107405,0.173474836490625,0.173435635716062
"acceptedLoans",0.583958474638112,0.583842825873299,0.584387408556417,0.584054712940459
"profit",221618.2,175950,247826.2,225087.2
"profitPerLoan",14.7745466666667,11.73,16.5217466666667,15.0058133333333
"profitPerEUR",0.0147745466666667,0.01173,0.0165217466666667,0.0150058133333333
"statParityDiff",0.470667657047586,0.401754889210086,0.502509305376689,0.488946868875184
"averageOddsDiff",0.437321003831754,0.378306505475749,0.466861762739583,0.458673397362888
"predParityDiff",0.10768876565331,0.0787697397777608,0.10105097465577,0.0777244531984949
