"","glm","rf","xgbTree","nnet"
"AUC",0.781113215488215,0.778922032828283,0.778309132996633,0.792666245791246
"balAccuracy",0.708333333333333,0.713383838383838,0.706649831649832,0.71819234006734
"EMP",0.154311800796,0.15481697980335,0.154990231691156,0.154803438081566
"acceptedLoans",0.610457285490048,0.611962536725496,0.614425749080199,0.614176175698564
"profit",12824666.595,13087766.445,13550072.154,14303862.4488
"profitPerLoan",13686.9440715048,13967.7336659552,14461.1228964781,15265.594929349
"profitPerEUR",0.0590213090965703,0.0602321396047228,0.0623597495465389,0.0658288214053528
"statParityDiff",0.430817610062893,0.36338351156824,0.346922325908771,0.430817610062893
"averageOddsDiff",0.351490682121959,0.28571946147269,0.272067490934062,0.34867023618817
"predParityDiff",0.0721299638989169,0.0284107724178752,0.0421029305855631,0.0375451263537906
